polarity,tweet_id,timestamp,query,username,tweet
0,2004492832,Tue Jun 02 08:17:10 PDT 2009,NO_QUERY,a99kitten,Oh no...signs for missing kitty named Cheetah  25lbs!!! That's a big kitty!!
4,1834219309,Mon May 18 02:05:19 PDT 2009,NO_QUERY,jaybranch,@ddsnorth No problems!  
0,1557738046,Sun Apr 19 05:46:06 PDT 2009,NO_QUERY,JustYassy,Had to remove 27 fav videos on youtube from 256  Those were the best -.-
4,1999378245,Mon Jun 01 20:06:52 PDT 2009,NO_QUERY,anetjay,@INKDMOM Your daughter is very smart because what she said is absolutely true 
4,2046799369,Fri Jun 05 12:42:34 PDT 2009,NO_QUERY,jennadarnell,Soaking up the sun 
4,1969363718,Fri May 29 23:48:13 PDT 2009,NO_QUERY,yuki_fujii,@AdamGoldston thanks mr goldston ill prob watch a funny movie   like billy madison or something
4,2000789319,Mon Jun 01 22:58:15 PDT 2009,NO_QUERY,Mcbuttersticks,I have a real tumblr crush too  - &amp; shorty alreaddy knows who he is right? http://tumblr.com/xqn1xgg0f
0,1558696973,Sun Apr 19 09:08:34 PDT 2009,NO_QUERY,LydiaKatie,this sunday can't get any worse  hmmm.
4,1960352480,Fri May 29 07:49:44 PDT 2009,NO_QUERY,harrydebom,and im going aswell  need to pack and stuff  BYEE
4,1969089106,Fri May 29 23:00:13 PDT 2009,NO_QUERY,odayski,"Having lunch  while looking at some old pics my dad just found from the old boxes. Vaca pics, me wore the Airwalk sneakers &amp; short hair!x)"
0,2253317673,Sat Jun 20 07:58:08 PDT 2009,NO_QUERY,ninamjank,"I don't want to be in Poland when Public Enemies comes out.  I need to be there to support my celebrity boyfriend, Johnny Depp. Le sigh."
0,1993698121,Mon Jun 01 10:47:29 PDT 2009,NO_QUERY,speedydesiato,I want TH: Ride now 
4,2013868017,Tue Jun 02 23:48:01 PDT 2009,NO_QUERY,greyko,"@kyza i just walked past it, smelt so good on this cold, wet afternoon. luckily i resisted.  go the blues!"
0,2004539928,Tue Jun 02 08:21:33 PDT 2009,NO_QUERY,xLaLaLeannex,"Dundee, Scotland not sunny at all today!!! "
0,2180296348,Mon Jun 15 10:16:35 PDT 2009,NO_QUERY,esch99,"Don't think I ever thought to myself &quot;Damn, I took way too many pictures.&quot; Almost always it's quite the opposite. "
0,2063301210,Sun Jun 07 02:06:48 PDT 2009,NO_QUERY,_sarah_jane_199,in serious need of coffee and a hug  only one person i want a hug from though
0,2207605000,Wed Jun 17 08:09:02 PDT 2009,NO_QUERY,hilaurenjohnson,@calebkdesign i couldn't actually go through with it  my boss asked me to stay and i'm moving in two months so i'll just deal til then =\
0,2180996845,Mon Jun 15 11:13:31 PDT 2009,NO_QUERY,sophsmith5,still not at wembley 
4,1998738457,Mon Jun 01 19:02:43 PDT 2009,NO_QUERY,olavinchy,@ohsobentley LOL thats what everyone else said! im not that bad 
0,1834230888,Mon May 18 02:08:02 PDT 2009,NO_QUERY,miltosp,"Ok, exam invigilation is seriously boring business. just got out for a brief break, i wouldn't dream of twitting in the exam room "
0,2013359036,Tue Jun 02 22:29:21 PDT 2009,NO_QUERY,MMsoldier01,@jorrintyler i'm sure that it will be an awesome time! Wish that i could be there.  maybe next year
0,1981812902,Sun May 31 09:56:42 PDT 2009,NO_QUERY,BecReedman,@twitbuddy_test Shame about your job  have you thought about working for yourself?  there's big money to be paid http://bit.ly/1864ml
4,2068059474,Sun Jun 07 13:25:42 PDT 2009,NO_QUERY,ScuzzMonkey,@daniiixrpi I always feel that way after exams too! but I bet you did just fine  xoxoxo
0,2176376260,Mon Jun 15 03:42:19 PDT 2009,NO_QUERY,dawnhallybone,we'll do that tomorrow is truning into theme of today 
4,1752123968,Sat May 09 21:06:25 PDT 2009,NO_QUERY,talrasha2007,@purplefrogcat wow.. purple leopard skin.  fieeerrceee..  
0,2261237063,Sat Jun 20 20:28:38 PDT 2009,NO_QUERY,smaknews,"@SAC722  i dont think its because of the car girls are not really into that, its a plus but its not every thing at all"
0,1966586580,Fri May 29 18:02:18 PDT 2009,NO_QUERY,Kokoluvs28,home...wishing i was rich to go anywhere i wanted to just get away from people...feelin like im about to explod 
0,1999546890,Mon Jun 01 20:24:32 PDT 2009,NO_QUERY,dickberries,@DirtyRose17 I sure would have if I was not home by the time that message was read. 
0,2325972705,Thu Jun 25 06:21:31 PDT 2009,NO_QUERY,WizzAddict,"Oh my god, i can't believe it Shaq in Ohio "
0,2071745992,Sun Jun 07 19:51:49 PDT 2009,NO_QUERY,iamego,i've been trying to attach files to an gmail message and it won't send. why won't it work 
0,1690831817,Sun May 03 16:28:50 PDT 2009,NO_QUERY,janicemahaffey,"Havig trackball issues with my Blackberry.  Can only scroll left, right, and down "
0,1983176902,Sun May 31 12:39:11 PDT 2009,NO_QUERY,pollysmall,"@cmartini86 Yeah, we didn't see a lot of people!  it was just a bad week to come, I should be back in a month though! hopefully..."
4,1957478394,Fri May 29 00:37:40 PDT 2009,NO_QUERY,LittlestarRed,"@DonnieWahlberg I'm standing in My half demolished Kitchen, Listening to 'Keep on Smilin' and well...Smiling LOL  xx"
0,2193191173,Tue Jun 16 08:07:13 PDT 2009,NO_QUERY,ronanjbrennan,"@HASSIA bäh i Need a dry cellar. Stupid altbau, so far I've nothing I can safely put down there "
0,1692633902,Sun May 03 20:25:45 PDT 2009,NO_QUERY,Kpotts22,"I love the weekend, it's a time to spend time with friends and family, but now Its time to get ready to go to school...gross "
0,2253011710,Sat Jun 20 07:25:18 PDT 2009,NO_QUERY,pkarma,bored  .....thinking of watching some movies....
4,1693809719,Sun May 03 23:52:07 PDT 2009,NO_QUERY,vjs829,@wilw Hope you feel better soon! Missing your tweets on the NHL playoffs! 
0,2046846872,Fri Jun 05 12:46:44 PDT 2009,NO_QUERY,cassie_513,was planning on going to olivers line-up. stuck in the house for now 
0,2051223691,Fri Jun 05 21:12:18 PDT 2009,NO_QUERY,jhirsch01,My hopes of firingup my Xbox when I got home were dashed when I found out power was out 
4,2002213840,Tue Jun 02 03:31:24 PDT 2009,NO_QUERY,gracecrowther,"last day of the nice weather apparently, definitely going to make the most of it! then spending big dollar at harvey nics tonight "
0,1694229996,Mon May 04 01:40:09 PDT 2009,NO_QUERY,StampfliTurci,"@clocsen That won't be necessary, thank you, unfortunately you can get all you want here in the streets. "
0,2046681208,Fri Jun 05 12:32:11 PDT 2009,NO_QUERY,Jann3,@lillieyiyuan #robotpickuplines #robotputdown I dont mind software incompatibilities. But Insulting my connectors is really low 
4,2063287294,Sun Jun 07 02:03:38 PDT 2009,NO_QUERY,angelinaxduh,@VeraxDoll LMAO thats not really joe's. they only have one twitter 
0,2260985721,Sat Jun 20 20:05:03 PDT 2009,NO_QUERY,Jennybean_01,"@SuperWiki He's getting all these great roles tossed his way, but unless this one shoots over next summer, he won't be able to do them "
4,2061131492,Sat Jun 06 20:14:28 PDT 2009,NO_QUERY,mimimoyy,gws my brader 
4,1961290301,Fri May 29 09:16:26 PDT 2009,NO_QUERY,multifacets,the cult is gonna be at club nokia on august 22nd.. umm hummm  ? http://blip.fm/~79gnq
0,2187929340,Mon Jun 15 21:01:30 PDT 2009,NO_QUERY,HappyCassie,@nicksa7x oh I see how it is!  Nawt nice mahn 
4,1833949437,Mon May 18 01:03:09 PDT 2009,NO_QUERY,fatima7,@ddlovato  thats sweet!!
4,1970462219,Sat May 30 03:58:03 PDT 2009,NO_QUERY,fridley,@mellalicious That is just as cruel as @ozdj taken pics of desserts he knows full well others can not partake in... 
4,1978916496,Sun May 31 00:55:39 PDT 2009,NO_QUERY,theticklebug,@therealfracas Love this quote. 
4,1979666354,Sun May 31 04:00:50 PDT 2009,NO_QUERY,Nightsearch,@AnnaMariaCB You got my vote on the 7th of June 
0,1979721551,Sun May 31 04:14:21 PDT 2009,NO_QUERY,lemonsareyellow,I hate it when my brothers' friends come round... definitely can't go in the pool now 
0,2179502333,Mon Jun 15 09:11:29 PDT 2009,NO_QUERY,emmafranklinx,thunderstorm don't like it. 
4,1958053946,Fri May 29 02:30:18 PDT 2009,NO_QUERY,joeyguerra,@redallisonblack yes ma'am! best of luck. and feel free to drop a line anytime. houston hearts allison. 
0,1468853177,Tue Apr 07 04:04:26 PDT 2009,NO_QUERY,kyelko,@melanieleonard I don't want to be at work  LOL xx
0,2177116458,Mon Jun 15 05:29:02 PDT 2009,NO_QUERY,StephanieSwaney,I woke up too early.  dropping Becca off at parkland for her biology class..no idea what me and my mom are going to do when She's in class
0,1936036059,Wed May 27 07:20:20 PDT 2009,NO_QUERY,MintyYo,#mw2 hell i wana see anova trailer with 1st person action also how captian price died 
0,1999461686,Mon Jun 01 20:15:32 PDT 2009,NO_QUERY,spdoman,The DLP lamp in my tv burned out  O well essay time. http://myloc.me/2kIu
4,1964969932,Fri May 29 15:06:40 PDT 2009,NO_QUERY,sceric77,@cashewredneck I have been all day!!!!! Where have u been ???? 
4,2185354999,Mon Jun 15 17:15:25 PDT 2009,NO_QUERY,reyhani,More and more people are changing their avatars to green. nice touch.  #iranelection
4,1981708774,Sun May 31 09:43:37 PDT 2009,NO_QUERY,cyberslime,"Learn japanese, 4th lesson of the &quot;Let's Learn Japanese&quot; Japan Foundation lessons "
0,2228382469,Thu Jun 18 14:22:19 PDT 2009,NO_QUERY,sapient_pear,"After seventeen hours on the road I'm at my final destination, which sadly doesn't have wireless internet, which means I have to share "
4,2015269551,Wed Jun 03 04:11:51 PDT 2009,NO_QUERY,free90,@taytayee hi taytay good luck with your exams and I luv your dress  get some sleep so you can blitz your exams....
4,2014358569,Wed Jun 03 01:15:58 PDT 2009,NO_QUERY,MaryWassonABC36,Good Morning Kentucky! 
4,1990939122,Mon Jun 01 06:04:29 PDT 2009,NO_QUERY,znarf,@michelv et miam le README de 900 lignes 
0,2204897387,Wed Jun 17 03:25:27 PDT 2009,NO_QUERY,barrysnedden,@AshFoo some are saying 6pm now 
4,1827533647,Sun May 17 10:54:52 PDT 2009,NO_QUERY,PennDragonArt,"@LegitMuscle  Thank you. I value your support. Amy, PennDragon Studios. enjoy "
4,1883201612,Fri May 22 08:10:19 PDT 2009,NO_QUERY,zero9,@scthorne so glad to see you here  Make sure you connect your twitter to your Facebook account so your tweets feed over.
4,2061523164,Sat Jun 06 21:02:51 PDT 2009,NO_QUERY,carlacharisse,"good aftrnoon Manila!jst got up frm bed.this aint evryday..haha..2 do sum errands,eat nd shower..keep tweets coming be back later "
0,2295489620,Tue Jun 23 07:59:43 PDT 2009,NO_QUERY,Stanks,Wondering if I am about to have my first garden casualty.  
0,2192515904,Tue Jun 16 07:09:10 PDT 2009,NO_QUERY,unimini,holy crapp....soo much to do..lookin up kaplan class schdules 
0,2068759808,Sun Jun 07 14:38:56 PDT 2009,NO_QUERY,AshleaRose,@alwayscandace  I sry. You should mail yourself here. It might be cheaper then flying.
0,2204051946,Wed Jun 17 01:11:54 PDT 2009,NO_QUERY,jmrago,@kutzli it's past 4am and i'm wide awake   man my sleep schedule is seriously screwed up
4,1794325261,Thu May 14 05:32:38 PDT 2009,NO_QUERY,Earthflakes,@imjtk  :Thanks for the advice. Everything's changing in my life these days so I'm gonna go with the stream. .. and create. 
4,1881659124,Fri May 22 05:14:48 PDT 2009,NO_QUERY,karpildi,"@aha_com YESSSSS! Green tea is really good for you, plus very refreshing, so drink lots of it - it is hot here....!!!!  &lt;3 #A-HA"
4,2014721829,Wed Jun 03 02:28:08 PDT 2009,NO_QUERY,andreamylla,@siskack new car's effect? 
4,1971307334,Sat May 30 06:47:00 PDT 2009,NO_QUERY,carlaloveszebra,going shopping tomorrow... need some new jeans  but for now: sleep time!
4,2057619052,Sat Jun 06 13:20:33 PDT 2009,NO_QUERY,SarahPsyDeal,@Kait1in thank god!! 
0,2204953030,Wed Jun 17 03:34:10 PDT 2009,NO_QUERY,terrencepark,"ever since I work here, I've never seen such a person like him, who is shortening my life span. "
4,1554462653,Sat Apr 18 17:03:45 PDT 2009,NO_QUERY,darylmcmullen,Just got snapped by @beckycallender for not paying attention in church. That's what friends are for 
0,2327748502,Thu Jun 25 08:44:18 PDT 2009,NO_QUERY,B_Mack2020,my friggin liver hurts... and it's not supposed to...  man down... *cries* I was looking forward to so much in my lifetime.don't care now
4,2060717124,Sat Jun 06 19:26:28 PDT 2009,NO_QUERY,advnturesncolor,@jordansaweirdo &quot;someday we'll all be free&quot; 
4,1687528846,Sun May 03 08:56:14 PDT 2009,NO_QUERY,Missconstrued,@MissChicXOXO @MissVixenPHX @wagnersgirl19 @materialBITCH @dedillard @MissKarly @rockalong @MissPrisss  - I love you fuckin fuckers. 
4,1880700897,Fri May 22 02:11:09 PDT 2009,NO_QUERY,sunshinehollyyy,"@sheridannn , how cute is it  i love chuck and blair together."
0,2205522937,Wed Jun 17 04:55:27 PDT 2009,NO_QUERY,hockeycardshow,Ok so what's the dillio with the Twitter Mafia Family?? Been getting a good number of requests - I don't want to get whacked 
0,2191215450,Tue Jun 16 04:47:20 PDT 2009,NO_QUERY,fayevomva,really bored to study.... 
0,2248779335,Fri Jun 19 21:10:15 PDT 2009,NO_QUERY,Skitzzo,@zaibatsu woah dude... didn't realize you guys had separated  Here's to hoping everything works out for you man.
4,2181898261,Mon Jun 15 12:26:53 PDT 2009,NO_QUERY,spriggsj0823,#iremember rollin up one pant-leg so you could see my drop socks (evenly ruffled by the way!) 
0,2175149866,Mon Jun 15 00:12:43 PDT 2009,NO_QUERY,missstarryeyez,"@praguematic Yanno, I don't think I've ever heard their music.. I live under a rock "
4,1985733997,Sun May 31 17:40:17 PDT 2009,NO_QUERY,waxypoetic,@Level20EastGuy Yes I am! 
4,1771004380,Mon May 11 22:53:31 PDT 2009,NO_QUERY,joficca,@door_kicker hey tofu is super good for u...and it's yummy...if u cook it right. i like it better than chicken 
4,1793482764,Thu May 14 02:52:02 PDT 2009,NO_QUERY,erinsunday,"Wide awake. Another long day ? Yes, but that's ok. "
0,2176421692,Mon Jun 15 03:49:54 PDT 2009,NO_QUERY,ijimii,Arghhhh!  NameCheap has eaten one of my points! 
0,1686298516,Sun May 03 04:47:13 PDT 2009,NO_QUERY,LetsHugItOut_xo,Currently being hated on by catherine n andrea! 
4,2054546790,Sat Jun 06 07:35:16 PDT 2009,NO_QUERY,Gaby196,@tommcfly I know! I'm voting like a freak! in the meantime u should check my pic http://twitpic.com/6pcvm and tell me what u think 
4,1932606682,Tue May 26 21:49:07 PDT 2009,NO_QUERY,janaylovesyou,"@kiraplatinum  i loveeee your new poem, your such a good writter babe  how have you've been? &lt;333333333"
4,2046338299,Fri Jun 05 12:02:12 PDT 2009,NO_QUERY,judel,The winner of A Modern Myth: Nada's Secret ebook giveaway is @bookwyrm217. Please DM your email addy so I can send it. 
0,2055080647,Sat Jun 06 08:39:42 PDT 2009,NO_QUERY,DubarryMcfly,@cazp09 awh really  il miss you..Xx
0,1978793070,Sun May 31 00:29:21 PDT 2009,NO_QUERY,missymiss1978,thanks em &amp; omg i just watched marley &amp; me &amp; im still crying 
0,1553922428,Sat Apr 18 15:34:47 PDT 2009,NO_QUERY,charlesf11,@galvestonisland did the Strand shops take on water again?   @Leighjones http://www.twitpic.com/3k0zj
0,1961287800,Fri May 29 09:16:12 PDT 2009,NO_QUERY,erkagarcia,"@tommcfly My eyes are starting to hurt! It's getting super late. But I just gotta keep tweeting. Haha! Philippines tour, please, Tom? "
0,2212455494,Wed Jun 17 14:06:58 PDT 2009,NO_QUERY,bevgal,"@joelkelly Awww, that's awesome.  Wish I could be there.  (still at work)  "
4,1970521661,Sat May 30 04:12:05 PDT 2009,NO_QUERY,rathmorg,Mission Statement or something like that  | psykoid.com http://bit.ly/zMTfv
4,2002112404,Tue Jun 02 03:10:59 PDT 2009,NO_QUERY,Arowin,Haha - http://digg.com/d1seiL Disney could be so much better 
0,1975570301,Sat May 30 15:26:19 PDT 2009,NO_QUERY,femmepatriot,"@flinndc Doug, you lost face again "
0,2203414382,Tue Jun 16 23:41:17 PDT 2009,NO_QUERY,A_Elizabethhh,I hate small photos 
4,1933174180,Tue May 26 23:11:22 PDT 2009,NO_QUERY,leanneboyd,@greatfitness Wow! thanks for the Tuesday ToFollows. Your tweets are valuable to me 
4,2045342239,Fri Jun 05 10:35:16 PDT 2009,NO_QUERY,iPatzSki,In love and sex and magic. 
4,2063033222,Sun Jun 07 01:07:59 PDT 2009,NO_QUERY,deehdeeh1984,"I'm bored, I feel like driving... anyone wanna come with me? Don't know where im going though "
4,2175261315,Mon Jun 15 00:30:29 PDT 2009,NO_QUERY,megwey,@audreyeryn HOB is house of blues  they're everywhere
4,2187503599,Mon Jun 15 20:22:44 PDT 2009,NO_QUERY,kjoebbb,@caroljonsn hahaha. No! I just really like weather. Always have. 
0,2058309190,Sat Jun 06 14:40:56 PDT 2009,NO_QUERY,patriciaecave,"Estou triste, quebrou a tela Touch Screen do meu Palm..aff  "
4,2174930429,Sun Jun 14 23:39:36 PDT 2009,NO_QUERY,ashleythecat,"@azuzephre lol, best place to tweet from! better if someone sexy and scantily clad is with you, tho "
0,2221585182,Thu Jun 18 05:39:19 PDT 2009,NO_QUERY,rachelcoates92,"@TheEllenShow Ellen, you rock! My sister and I watch you all the time, but we live in Asia, so we can't e-mail you! "
0,1563575140,Sun Apr 19 23:22:07 PDT 2009,NO_QUERY,olivergreenham,"Morning All, I'm up too early for my liking. It would be 12, now it's 6-7. "
4,2069120977,Sun Jun 07 15:17:58 PDT 2009,NO_QUERY,mOFrIz,@Viji_Island Aww!! &lt;33 thank youu!  supp?
0,1833738539,Mon May 18 00:17:08 PDT 2009,NO_QUERY,IsolationInk,@BohemianScandal Michelle needed to finish homework and I wanted sleep! We called your name but you never came 
4,2015063533,Wed Jun 03 03:35:11 PDT 2009,NO_QUERY,marcipiousslah,@michaelsheen pic pls! 
4,1989306852,Mon Jun 01 01:03:53 PDT 2009,NO_QUERY,wtjs123,@riseagainstchic: lol. Ok. I'll keep it in mind. 
4,1753822007,Sun May 10 03:37:52 PDT 2009,NO_QUERY,MsLexiKe,I FOUND A PROM DRESS 
4,1981206515,Sun May 31 08:39:25 PDT 2009,NO_QUERY,lizbella2011,"Relaxing in the beautiful Stratford, Connecticut. Pool? I think so. "
0,1981264501,Sun May 31 08:47:11 PDT 2009,NO_QUERY,farocks,"@alf_fified aww! dont be  soccer was gd! we won the last game, damn nice play from D, down the left side and cross in! DAMN SHIOK!"
4,1556775837,Sun Apr 19 00:17:22 PDT 2009,NO_QUERY,csa30,"will eat some breakfast, work out and then spend the rest of the day in the sun "
0,1980518684,Sun May 31 06:58:29 PDT 2009,NO_QUERY,JomarHilario,Didnt go to the TetraPak Milk event at High Street Due to rains.  huhu. Sorry friend!
4,1824916103,Sun May 17 03:30:47 PDT 2009,NO_QUERY,jcmedina95,"The best thing to do right now,is to chat with my classmates. "
0,2039778022,Thu Jun 04 22:46:58 PDT 2009,NO_QUERY,Bryan_Mathews,@hbank3 most definatly 
0,2184659419,Mon Jun 15 16:13:53 PDT 2009,NO_QUERY,littledevil84,@sillysillyboy I thought you only bum loved me. YOU CHEAT! 
0,1563530144,Sun Apr 19 23:11:25 PDT 2009,NO_QUERY,BLACKASSmarie,home.   my tummy hurts 
4,1835706895,Mon May 18 06:34:58 PDT 2009,NO_QUERY,jamrock,"@katebevan ah bless, sorry to hear. (raise you my plaster is harder to type with: http://twitpic.com/55a4h) "
0,2060067082,Sat Jun 06 18:11:38 PDT 2009,NO_QUERY,ephram_,@yvettenicole not getting thru? 
4,1692957853,Sun May 03 21:11:49 PDT 2009,NO_QUERY,magnifyingglass,hmm i dont know how to explain this to the teenage readers  http://tinyurl.com/cbcchn
0,1995862292,Mon Jun 01 14:09:48 PDT 2009,NO_QUERY,ChrissyRichter,woooo lalalaa i watch tv with my sister and don't do anything  Why i'm not a star ? why i have not soo a beautiful voise? hmm...i'm sad 
4,1958095983,Fri May 29 02:38:50 PDT 2009,NO_QUERY,dollyblowflake,Morning peeps!  x
0,1990469380,Mon Jun 01 04:57:23 PDT 2009,NO_QUERY,steatopygia,"I hope I didnt store anything personal into my Ipod, since its in the hands of Matthew now. This is Day 3 of me without it "
4,1997291138,Mon Jun 01 16:35:30 PDT 2009,NO_QUERY,amandaamorris,Won most outstanding  supporting performance 
4,1795856211,Thu May 14 08:29:06 PDT 2009,NO_QUERY,nicolejp1975,Happy Birthday Nolan xoxo  Danny and Hector 
0,2175008306,Sun Jun 14 23:51:26 PDT 2009,NO_QUERY,s3ntraX,"having trouble falling asleep and its almost 3am and i wake up at 6 to get ready for work  im gonna be tired as hell tomorrow,"
4,1979804987,Sun May 31 04:34:35 PDT 2009,NO_QUERY,sophiebaber,@maddie623343 i kno only 42 sleeeps hahaha  im prettty excited LOL
4,2061444881,Sat Jun 06 20:53:04 PDT 2009,NO_QUERY,TomWitek,"@goodgirlcrystal I dream a lot bigger and obstacles disappear, everything seems possible, you forget about obstacles and ummm reality "
0,2047254079,Fri Jun 05 13:22:44 PDT 2009,NO_QUERY,ktLovesSmiles,Gotta get ready for work. 
0,2230947557,Thu Jun 18 17:50:00 PDT 2009,NO_QUERY,dmplace,"Oh, Alfred's not streaming tonight "
0,2051555457,Fri Jun 05 22:17:31 PDT 2009,NO_QUERY,tehgeekgirl,@nodgarb no fair! There's no beer here 
4,2055524599,Sat Jun 06 09:28:35 PDT 2009,NO_QUERY,capecodjewel,"@laglassonetsy Well thank you!  Yeah, I'm on 1000 Markets. I have yet to make a sale there, though. I'm doing MUCH better on Etsy."
4,1973103552,Sat May 30 10:29:37 PDT 2009,NO_QUERY,ManMadeMoon,@erikast Excellent news!  Thank you for that!  thats news i hadnt heard of! 
4,1824601700,Sun May 17 02:06:01 PDT 2009,NO_QUERY,samster09,"@Larasexypanties That sounds good, pink&amp; wet panties "
4,1992273691,Mon Jun 01 08:29:09 PDT 2009,NO_QUERY,withoutayard,@ajrowley thanks for intro @newtypography! Happy to chat before/after #NXNE ramps up &amp;/or I can put you on our mailing list 
4,1827977989,Sun May 17 11:50:26 PDT 2009,NO_QUERY,angeleggsays,lollz 12 friends online. im so popular. everyone goes on facebook on sunday night 
0,2253405771,Sat Jun 20 08:06:57 PDT 2009,NO_QUERY,Nicolmari,@watashiwabritt no boo on working 6 days in a row all 8 hours and then on the 6th you start at 7 
0,1967307276,Fri May 29 19:20:29 PDT 2009,NO_QUERY,Jameage,@SPAMponesALL boooooooooooooooo. 
4,1793570860,Thu May 14 03:12:02 PDT 2009,NO_QUERY,dommerghz,@lexikitty no worries  !
4,1826416939,Sun May 17 08:27:41 PDT 2009,NO_QUERY,lynnnein,"@slmar Thanks! I'm a little better now  Dorm life is NOT for me, too old! Really enjoying all this even if doesn't sound like it ;D"
4,2184806612,Mon Jun 15 16:26:57 PDT 2009,NO_QUERY,miamendez,@DEAP215 @GirlsLoveNerds I made it thanks 
0,2264064597,Sun Jun 21 02:40:10 PDT 2009,NO_QUERY,nataliebaba,"well, i ran out of maroon wool for my harry potter scarf. looks like no knitting until tomorrow "
0,2249104553,Fri Jun 19 21:43:41 PDT 2009,NO_QUERY,leannagracee,shia labeouf was on conan tonight and i missed it. 
0,1834651039,Mon May 18 03:44:09 PDT 2009,NO_QUERY,invincible_meli,never can feel more stupid than today  need a hug!
0,1883654273,Fri May 22 08:53:51 PDT 2009,NO_QUERY,RyliDash,"@MichelleE_BBP ok that is not cool, my bday is may 29  haha this site is stressing me out!!"
0,1882922766,Fri May 22 07:42:52 PDT 2009,NO_QUERY,PejmanLive,it was a difficult day 
0,1983910755,Sun May 31 14:04:27 PDT 2009,NO_QUERY,beeekate,i really wanna see the new mon tralier omg i wanna see it now 
0,2190040309,Tue Jun 16 01:35:50 PDT 2009,NO_QUERY,moosegrinder,"@Woffles Mages have been fucked in the arse for 2 patches now, I can't see it changing any time soon "
0,1995891526,Mon Jun 01 14:12:32 PDT 2009,NO_QUERY,cutiemcfruity,@BrianSlipknot ... thanks for the invite... 
0,1967691566,Fri May 29 20:02:34 PDT 2009,NO_QUERY,nicolah,@kittystew oh wow that sucks  I'm sorry.
0,2265819039,Sun Jun 21 07:22:15 PDT 2009,NO_QUERY,BUGGIE_,happy fathers day! i'm reading a book and i gotta go to the cemetery soon  have a wonderful day everyone! &lt;3
4,1754403186,Sun May 10 06:08:56 PDT 2009,NO_QUERY,ursula_p,happy mothers daaay! 
0,2181892598,Mon Jun 15 12:26:25 PDT 2009,NO_QUERY,SergioEsquivel,"sad day ,my dog died "
0,2221807732,Thu Jun 18 06:02:06 PDT 2009,NO_QUERY,beverly_lci,jeju islandise. thinking about being home  / 
4,2190572771,Tue Jun 16 03:06:47 PDT 2009,NO_QUERY,suzeymuesli,@thunderchunkyuk apologies for the grammar... i couldn't fit all of my rhyme in 
4,1565330840,Mon Apr 20 06:29:49 PDT 2009,NO_QUERY,sdwrage,@vidluther Its Working! 
0,1548783518,Fri Apr 17 21:57:42 PDT 2009,NO_QUERY,marcmeansfun,$3 for coors light.  not a good deal!
0,1990541802,Mon Jun 01 05:08:24 PDT 2009,NO_QUERY,gmcase0,@pkdmedia yep.  been here for the better part of 30 minutes now 
0,1964726208,Fri May 29 14:42:11 PDT 2009,NO_QUERY,evymartinez,I wanna go shopping!! I don't get paid till next week!! 
4,1989630807,Mon Jun 01 02:14:29 PDT 2009,NO_QUERY,Rose_aka_Milky,"@JonasBrother_NJ hey, how're ya doing? hope yer ok "
0,1793660569,Thu May 14 03:32:23 PDT 2009,NO_QUERY,FuchsiaStiletto,"@lisha_Bee @Missmei @ShystieUK Aw babes, did it hurt? "
4,2000347003,Mon Jun 01 21:55:19 PDT 2009,NO_QUERY,McFly_is_Love,@tommcfly How bout go to the Philippines and take a picture of yourslef here? 
0,2205271406,Wed Jun 17 04:22:04 PDT 2009,NO_QUERY,StaceyMacca,"Godddddddddddd, rain  Going to see the hangover tonight, yes!!"
0,1468646685,Tue Apr 07 02:56:10 PDT 2009,NO_QUERY,pauly,"@lancehenrikson just writ a @ticketbot thing, it is spamming people with tickets for bands with &quot;that word&quot; in. Probably children too "
0,2193190147,Tue Jun 16 08:07:05 PDT 2009,NO_QUERY,Soltaker,"@etni i played it but not the expansion, but sadly didn't pay much attention to the actual story line.  "
0,1752340902,Sat May 09 21:39:38 PDT 2009,NO_QUERY,Radical_Rachel,I failed at least fifteen times tonight. 
4,1771081632,Mon May 11 23:08:15 PDT 2009,NO_QUERY,lariachi,@smcruz it sure is woobzie! 
0,2266626015,Sun Jun 21 08:49:48 PDT 2009,NO_QUERY,mernthefern,"hard to say goodbye to Rob, Ratna &amp; Anjali  they never seem to stay long enough"
0,2178833380,Mon Jun 15 08:16:10 PDT 2009,NO_QUERY,ashleigh_03,Yea would like to go home now! My Mouth is really painful 
0,1973597351,Sat May 30 11:27:50 PDT 2009,NO_QUERY,bookwhore,@freeforged And now all the Babe's is gone 
0,2200837778,Tue Jun 16 19:26:38 PDT 2009,NO_QUERY,dreamingtree82,is getting the last things packed to leave in the morning 
0,1962262932,Fri May 29 10:46:34 PDT 2009,NO_QUERY,qbert2,r @njsharkman  that squeeze bacon looks like poop 
4,1834642936,Mon May 18 03:42:22 PDT 2009,NO_QUERY,ssaida,"in a meeting with akim of almaty. woo hoo: red carpet, cameras, security. "
4,1978524704,Sat May 30 23:37:50 PDT 2009,NO_QUERY,Sheald,"@Epigrammist ah Drawn Together! Listen bitch, you don't noze whoze u messin with. Dis'is da foxy.. *snaps fingers* "
0,2058545685,Sat Jun 06 15:09:15 PDT 2009,NO_QUERY,cathownsthis,didnt get cleared  having to wait till monday...oh well at least i passed all my classes!
4,1985660596,Sun May 31 17:31:59 PDT 2009,NO_QUERY,dabr,@JimGilroy Sorry  To users it would be very similar except one fact: Twitpic sometimes breaks (too often). YFrog might be more reliable.
